model,dataset,n_genes,K_celltypes,top_celltype,top_count,max_prop,entropy_concentration,binom_pvalue,top_category,tautological_pool,fdr_qvalue,significant_fdr05,underpowered_n_lt6
PMC12239816_hypoxia_Glioma,Glioma_GSE131928,23,8,Mono/Macro,7,0.304,0.158,0.018909016396808018,Immune_Hematopoietic,False,0.07308095131749863,False,False
PMC12246268,GSE176078,17,9,Cancer Epithelial,10,0.588,0.364,2.6528810983623504e-06,Malignant,False,0.00017170410874397615,True,False
PMC12254108,OSCC_GSE172577,8,11,Treg,3,0.375,0.305,0.029664649163754494,Immune_Hematopoietic,False,0.09692751645366295,False,False
PMC12273967,GSE81861,7,7,Macrophage,2,0.286,0.204,0.2635138663069203,Immune_Hematopoietic,False,0.31859410430839,False,False
PMC12311075,PRAD_GSE172301,18,9,Epithelial,8,0.444,0.315,0.00036188167488050715,Epithelial_mixed,False,0.00535203950744329,True,False
PMC12318951,Glioma_GSE131928,2,8,Mono/Macro,1,0.5,0.667,0.234375,Immune_Hematopoietic,False,0.30490451388888884,False,True
PMC12353749,SKCM_GSE120575,3,10,DC,1,0.333,0.523,0.271,Immune_Hematopoietic,False,0.32404680851063833,False,True
PMC12354743_NETs_Glioma,Glioma_GSE131928,4,8,AC-like Malignant,2,0.5,0.5,0.078857421875,Malignant,False,0.16057199671648553,False,True
PMC12378281_disulfidptosis_AML,AML_GSE116256,6,13,Plasma,2,0.333,0.392,0.07206272301224269,Immune_Hematopoietic,False,0.16057199671648553,False,False
PMC12382188,Glioma_GSE131928,3,8,Mono/Macro,1,0.333,0.472,0.330078125,Immune_Hematopoietic,False,0.3568743734831698,False,True
PMC12391097,BLCA_GSE130001,4,4,Endothelial,2,0.5,0.25,0.26171875,Stromal_Vascular,False,0.31859410430839,False,True
PMC12399450,GSE167297,3,9,Endothelial,1,0.333,0.5,0.29766803840877915,Stromal_Vascular,False,0.3456393338548221,False,True
PMC12399450_mitochondrial_STAD,GSE167297,3,9,Endothelial,1,0.333,0.5,0.29766803840877915,Stromal_Vascular,False,0.3456393338548221,False,True
PMC12402452_exosome_AML,AML_GSE116256,5,13,EryPro,1,0.2,0.373,0.3298230777310642,Immune_Hematopoietic,False,0.3568743734831698,False,True
PMC12402859,NSCLC_GSE131907,8,3,CD8T,4,0.5,0.054,0.25864959609815574,Immune_Hematopoietic,False,0.31859410430839,False,False
PMC12408283,GSE151530,8,6,TECs,3,0.375,0.299,0.13484689357567448,Stromal_Vascular,False,0.21002397204351175,False,False
PMC12431762,GSE81861,10,7,Endothelial,4,0.4,0.342,0.042683644116373556,Stromal_Vascular,False,0.1107726490825688,False,False
PMC12479282,GSE151530,13,6,Malignant cells,8,0.615,0.484,0.00034504414501092305,Malignant,False,0.00535203950744329,True,False
PMC12504172_nucleotide_MB,MB_GSE155446,15,4,Malignant,10,0.667,0.312,0.000794949010014534,Malignant,False,0.008273358215336446,True,False
PMC12585065,NSCLC_GSE131907,7,3,CD8T,6,0.857,0.627,0.006858710562414264,Immune_Hematopoietic,False,0.039332605470171596,True,False
PMC12585956,PAAD_GSE154778,2,6,Fibroblasts,1,0.5,0.613,0.3055555555555555,Stromal_Vascular,False,0.34621415770609315,False,True
PMC12587622,SKCM_GSE120575,7,10,Mono/Macro,3,0.429,0.445,0.025691500000000006,Immune_Hematopoietic,False,0.08967042461900508,False,False
PMC12589231,GSE176078,7,9,Myeloid,3,0.429,0.419,0.03401255579954625,Immune_Hematopoietic,False,0.09875015279305707,False,False
PMC12627312,BLCA_GSE130001,2,4,Myofibroblasts,1,0.5,0.5,0.4375,Stromal_Vascular,False,0.44867700729927007,False,True
PMC12637038,NSCLC_GSE131907,3,3,CD4Tconv,2,0.667,0.421,0.2592592592592592,Immune_Hematopoietic,False,0.31859410430839,False,True
PMC12643724,UCEC_GSE139555,4,6,Treg,2,0.5,0.42,0.13194444444444442,Immune_Hematopoietic,False,0.20829431960049932,False,True
PMC12647489_cholesterol_HCC,GSE151530,8,6,Malignant cells,6,0.75,0.589,0.00044117226794695925,Malignant,False,0.006118405295360026,True,False
PMC12666366,GSE176078,13,9,Cancer Epithelial,6,0.462,0.373,0.0016105509879296926,Malignant,False,0.014030596704872868,True,False
PMC12668565,GSE81861,8,7,Epithelial,2,0.25,0.109,0.3201666458217726,Epithelial_mixed,False,0.3528110881408553,False,False
PMC12672885,PRAD_GSE172301,2,9,Fibroblasts,1,0.5,0.685,0.20987654320987653,Stromal_Vascular,False,0.2821785102486857,False,True
PMC12730545,GSE176078,13,9,Myeloid,3,0.231,0.045,0.16867212813465093,Immune_Hematopoietic,False,0.24182075513182097,False,False
PMC12731238,OS_GSE162454,7,8,Malignant,7,1.0,1.0,4.76837158203125e-07,Malignant,False,6.699562072753906e-05,True,False
PMC12748409,SKCM_GSE120575,12,10,B,3,0.25,0.26,0.11086997774500003,Immune_Hematopoietic,False,0.19392684610075916,False,False
PMC12768259,NSCLC_GSE131907,4,3,CD8T,3,0.75,0.488,0.11111111111111112,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC12864644,GSE151530,6,6,Malignant cells,2,0.333,0.129,0.26322445130315497,Malignant,False,0.31859410430839,False,False
PMC12891303_CAF_BLCA,BLCA_GSE130001,6,4,Fibroblasts,5,0.833,0.675,0.004638671875,Stromal_Vascular,False,0.028336234714673912,True,False
PMC12891315_CAF_UCEC,UCEC_GSE139555,12,6,Tprolif,9,0.75,0.597,1.3419348143773245e-05,Immune_Hematopoietic,False,0.0004189818698222535,True,False
PMC12894601,GSE151530,4,6,TAMs,2,0.5,0.613,0.13194444444444442,Immune_Hematopoietic,False,0.20829431960049932,False,True
PMC12905907_disulfidptosis_SKCM,SKCM_GSE120575,5,10,DC,1,0.2,0.301,0.40951000000000004,Immune_Hematopoietic,False,0.4246210701107011,False,True
PMC12906242_m6A_OS,OS_GSE162454,14,8,Osteoblasts,4,0.286,0.195,0.08732814031054659,Stromal_Vascular,False,0.1765410606277956,False,False
PMC12928886,OV_GSE154600,4,11,Endothelial,1,0.25,0.422,0.3169865446349293,Stromal_Vascular,False,0.3528110881408553,False,True
PMC12971589_CAF_OSCC,OSCC_GSE172577,8,11,Endothelial,2,0.25,0.277,0.16028671562247984,Stromal_Vascular,True,0.23830987878262874,False,False
PMC12998466,GSE151530,1,6,Malignant cells,1,1.0,1.0,0.16666666666666666,Malignant,False,0.24017094017094015,False,True
