pmcid,pmid,theme,gene,coefficient,candidate_score,source,caption_or_file
PMC11080313,38720279,lipid metabolism,VDR,0.475353808285106,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,DHCR7,1.71188581807606,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,STARD7,2.34205734452106,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,ALG1,0.469203679612103,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,ALDH3A2,0.508336773799537,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,UGCG,0.392004270428895,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,LPCAT1,2.91702222757087,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PKM,1.79869196632996,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SNCA,2.11620018328017,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,NQO1,0.505244767254822,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,LPIN2,1.88887851061883,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,ALOX5,1.64570081506386,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,FAM3A,1.68352042603116,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SREBF2,0.513051780497304,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,LIPG,2.26765655160357,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,EPHX1,0.534800230392111,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,AKR1A1,0.436525408389114,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,UCP2,0.60154325437357,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,HSD11B2,0.43413013451783,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SLC16A1,2.86098814700106,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SERPINA1,0.652442695945104,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,FGFR1,0.396268632914728,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,HMGCL,0.403287339017657,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,GNAS,1.94968463445291,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,FAAH,0.194324021205446,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SLC25A13,1.72591429436534,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,IDH1,0.504606616941599,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PCCB,2.53360398521286,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PRKAB1,0.536390929866885,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SOAT1,0.51517019515144,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,MVK,1.77969070476572,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,GLB1,0.508735737754266,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,TFRC,3.89097766870778,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,CALCA,2.23301130819996,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,AGL,1.63366744245917,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,CSF2RA,0.434144534126163,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PNPO,0.606765537529334,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PEX10,1.61680370120385,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,DYRK1B,2.12073934638187,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SOD2,0.599953348846893,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,MMADHC,1.77716770497543,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,MTRR,2.02531187338298,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,NEU1,0.643635946982614,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SREBF1,0.466968262540893,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,OGDH,1.91592130929577,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SLC37A4,0.490290416951948,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,AKT1,0.495024267052613,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,COX4I1,0.574444165928208,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,NR1H3,0.455427072663991,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,ASS1,3.05785897337683,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PPARA,0.471475483506273,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PMM2,0.634481989828344,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,CYP27B1,0.440521988162028,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,NDUFS1,1.86343765265093,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,STARD3,1.86763209565894,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,HSP90AA1,1.76961320479966,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,MTHFD1,1.65230714539522,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,VEGFA,2.32478297678676,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,PCYT1A,2.29045693362692,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,FLAD1,2.0014794709061,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,TRMT10A,0.488633784439057,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,NAMPT,2.35792832095819,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,HSD17B4,0.579134119004205,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,MCCC1,2.42839198791299,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,GAS5,0.507693059116528,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SEC14L1,0.453923562375299,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,DPAGT1,0.388230903351431,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,SCAP,0.597081052262436,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,TKFC,0.453739643112579,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,ANO10,0.474433409650051,5,xml_supp,Supplementary Material 6.
PMC11080313,38720279,lipid metabolism,CPT1A,2.26007112737235,5,xml_supp,Supplementary Material 6.
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C20H28O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C18H16O8,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C18H16O8,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C18H16O8,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C12H20O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C12H20O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C12H20O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H22O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H20O6,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C29H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C29H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C29H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C29H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H46O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H8O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H8O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H8O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H8O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H8O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C9H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H16O3,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C22H43O2-,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C22H43O2-,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C22H43O2-,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C21H22O10,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C39H50O19,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C39H50O19,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C4H4O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C4H4O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C4H4O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C4H4O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C4H4O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C11H10O5,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H20O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C24H48O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C24H48O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C24H48O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C24H48O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C24H48O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C30H50O,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C10H10O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C10H10O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C10H10O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C10H10O4,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C16H32O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11109893,38778969,inflammation,C15H30O2,,0,xml_supp,Multimedia component 1
PMC11134422,38817877,angiogenesis,APOH,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,APP,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,CCND2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,COL3A1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,COL5A2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,CXCL6,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,FGFR1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,FSTL1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,ITGAV,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,JAG1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,JAG2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,KCNJ8,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,LPL,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,LRPAP1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,LUM,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,MSX1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,NRP1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,OLR1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,PDGFA,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,PF4,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,PGLYRP1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,POSTN,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,PRG2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,PTK2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,S100A4,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,SERPINA5,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,SLCO2A1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,SPP1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,STC1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,THBD,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,TIMP1,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,TNFRSF21,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,VAV2,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,VCAN,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,VEGFA,,0,xml_supp,Supplementary table.
PMC11134422,38817877,angiogenesis,VTN,,0,xml_supp,Supplementary table.
PMC11134425,38817872,apoptosis,BCL2L10,0.026925765,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,BTK,-0.113009996,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,CX3CR1,-0.048166906,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,DAPK2,-0.03935147,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,DDIT4,0.110288702,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,ERO1A,0.247294298,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,KRT18,0.061318726,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,KRT8,0.033458491,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,MELK,0.016112473,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11134425,38817872,apoptosis,PERP,0.097117364,8,xml_table_wrap,LASSO regression coefficients of ten ARGs in LUAD.
PMC11152745,38797018,necroptosis,MLKL,,0,xml_supp,mmc3.xlsx
PMC11152745,38797018,necroptosis,P-MLKL,,0,xml_supp,mmc3.xlsx
PMC11152745,38797018,necroptosis,RIPK3,,0,xml_supp,mmc3.xlsx
PMC11152745,38797018,necroptosis,P-RIPK3,,0,xml_supp,mmc3.xlsx
PMC11152745,38797018,necroptosis,GAPDH,,0,xml_supp,mmc3.xlsx
PMC11261139,39040272,angiogenesis,ADHFE1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,ANGPTL4,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,ARHGAP24,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,AURKC,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,BGN,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,COLEC12,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,CXCL1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,DHX15,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,EBF1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,EPHB2,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,EPOR,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,ESAM,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,FBLN5,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,FIGF,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,FLT1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,FSTL3,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,GCDH,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,H2AFZ,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,HIST1H2BJ,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,JAM3,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,KCNJ8,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,LAMA2,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,LAMA5,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,LOXL3,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,MGP,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,NDUFB6,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,NOS3,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,NOX4,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,NRXN1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,PFN2,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,PRELP,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,PROK1,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,PRRX2,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,PTP4A2,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,RAPGEF3,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,SEMA3E,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,SERPINA5,,4,xml_supp,Multimedia component 5
PMC11261139,39040272,angiogenesis,SLC2A6,,4,xml_supp,Multimedia component 5
